model_name,layer,task,position_pct,correct,total,accuracy
Qwen/Qwen2.5-1.5B-Instruct,20,age_bin,72.5,74102,134178,0.55227
Qwen/Qwen2.5-1.5B-Instruct,20,age_bin,77.5,74915,135079,0.5546
Qwen/Qwen2.5-1.5B-Instruct,20,age_bin,82.5,75885,135700,0.55921
Qwen/Qwen2.5-1.5B-Instruct,20,age_bin,87.5,75110,134527,0.55833
Qwen/Qwen2.5-1.5B-Instruct,20,age_bin,92.5,75226,135273,0.55611
Qwen/Qwen2.5-1.5B-Instruct,20,age_bin,97.5,73005,130028,0.56146
Qwen/Qwen2.5-1.5B-Instruct,20,gender,2.5,76163,139495,0.54599
Qwen/Qwen2.5-1.5B-Instruct,20,gender,7.5,77167,134717,0.57281
Qwen/Qwen2.5-1.5B-Instruct,20,gender,12.5,78120,135083,0.57831
Qwen/Qwen2.5-1.5B-Instruct,20,gender,17.5,78777,134169,0.58715
Qwen/Qwen2.5-1.5B-Instruct,20,gender,22.5,79297,134610,0.58909
Qwen/Qwen2.5-1.5B-Instruct,20,gender,27.5,80906,135622,0.59656
Qwen/Qwen2.5-1.5B-Instruct,20,gender,32.5,81424,135135,0.60254
Qwen/Qwen2.5-1.5B-Instruct,20,gender,37.5,80065,134154,0.59681
Qwen/Qwen2.5-1.5B-Instruct,20,gender,42.5,81638,135617,0.60197
Qwen/Qwen2.5-1.5B-Instruct,20,gender,47.5,79924,132632,0.6026
Qwen/Qwen2.5-1.5B-Instruct,20,gender,52.5,82878,137149,0.60429
Qwen/Qwen2.5-1.5B-Instruct,20,gender,57.5,80945,134086,0.60368
Qwen/Qwen2.5-1.5B-Instruct,20,gender,62.5,82143,135685,0.60539
Qwen/Qwen2.5-1.5B-Instruct,20,gender,67.5,81754,134579,0.60748
Qwen/Qwen2.5-1.5B-Instruct,20,gender,72.5,81939,134178,0.61067
Qwen/Qwen2.5-1.5B-Instruct,20,gender,77.5,82443,135079,0.61033
Qwen/Qwen2.5-1.5B-Instruct,20,gender,82.5,82663,135700,0.60916
Qwen/Qwen2.5-1.5B-Instruct,20,gender,87.5,82015,134527,0.60965
Qwen/Qwen2.5-1.5B-Instruct,20,gender,92.5,83020,135273,0.61372
Qwen/Qwen2.5-1.5B-Instruct,20,gender,97.5,79769,130028,0.61348
Qwen/Qwen2.5-1.5B-Instruct,20,star_sign,2.5,11935,139495,0.08556
Qwen/Qwen2.5-1.5B-Instruct,20,star_sign,7.5,11455,134717,0.08503
Qwen/Qwen2.5-1.5B-Instruct,20,star_sign,12.5,11517,135083,0.08526
Qwen/Qwen2.5-1.5B-Instruct,20,star_sign,17.5,11235,134169,0.08374
Qwen/Qwen2.5-1.5B-Instruct,20,star_sign,22.5,11262,134610,0.08366
Qwen/Qwen2.5-1.5B-Instruct,20,star_sign,27.5,11290,135622,0.08325
Qwen/Qwen2.5-1.5B-Instruct,20,star_sign,32.5,11137,135135,0.08241
Qwen/Qwen2.5-1.5B-Instruct,20,star_sign,37.5,11150,134154,0.08311
Qwen/Qwen2.5-1.5B-Instruct,20,star_sign,42.5,11353,135617,0.08371
Qwen/Qwen2.5-1.5B-Instruct,20,star_sign,47.5,11093,132632,0.08364
Qwen/Qwen2.5-1.5B-Instruct,20,star_sign,52.5,11486,137149,0.08375
Qwen/Qwen2.5-1.5B-Instruct,20,star_sign,57.5,11197,134086,0.08351
Qwen/Qwen2.5-1.5B-Instruct,20,star_sign,62.5,10982,135685,0.08094
Qwen/Qwen2.5-1.5B-Instruct,20,star_sign,67.5,11082,134579,0.08235
Qwen/Qwen2.5-1.5B-Instruct,20,star_sign,72.5,11171,134178,0.08326
Qwen/Qwen2.5-1.5B-Instruct,20,star_sign,77.5,11296,135079,0.08363
Qwen/Qwen2.5-1.5B-Instruct,20,star_sign,82.5,11284,135700,0.08315
Qwen/Qwen2.5-1.5B-Instruct,20,star_sign,87.5,11199,134527,0.08325
Qwen/Qwen2.5-1.5B-Instruct,20,star_sign,92.5,11351,135273,0.08391
Qwen/Qwen2.5-1.5B-Instruct,20,star_sign,97.5,10857,130028,0.0835
Qwen/Qwen2.5-1.5B-Instruct,24,age_bin,2.5,62828,139495,0.4504
Qwen/Qwen2.5-1.5B-Instruct,24,age_bin,7.5,69307,134717,0.51446
Qwen/Qwen2.5-1.5B-Instruct,24,age_bin,12.5,72694,135083,0.53814
Qwen/Qwen2.5-1.5B-Instruct,24,age_bin,17.5,73318,134169,0.54646
Qwen/Qwen2.5-1.5B-Instruct,24,age_bin,22.5,74630,134610,0.55442
Qwen/Qwen2.5-1.5B-Instruct,24,age_bin,27.5,76045,135622,0.56071
Qwen/Qwen2.5-1.5B-Instruct,24,age_bin,32.5,76551,135135,0.56648
Qwen/Qwen2.5-1.5B-Instruct,24,age_bin,37.5,76459,134154,0.56993
Qwen/Qwen2.5-1.5B-Instruct,24,age_bin,42.5,77930,135617,0.57463
Qwen/Qwen2.5-1.5B-Instruct,24,age_bin,47.5,76763,132632,0.57877
Qwen/Qwen2.5-1.5B-Instruct,24,age_bin,52.5,79181,137149,0.57734
Qwen/Qwen2.5-1.5B-Instruct,24,age_bin,57.5,77751,134086,0.57986
Qwen/Qwen2.5-1.5B-Instruct,24,age_bin,62.5,79086,135685,0.58286
Qwen/Qwen2.5-1.5B-Instruct,24,age_bin,67.5,78498,134579,0.58329
Qwen/Qwen2.5-1.5B-Instruct,24,age_bin,72.5,78673,134178,0.58633
Qwen/Qwen2.5-1.5B-Instruct,24,age_bin,77.5,79405,135079,0.58784
Qwen/Qwen2.5-1.5B-Instruct,24,age_bin,82.5,80005,135700,0.58957
Qwen/Qwen2.5-1.5B-Instruct,24,age_bin,87.5,79043,134527,0.58756
Qwen/Qwen2.5-1.5B-Instruct,24,age_bin,92.5,79383,135273,0.58684
Qwen/Qwen2.5-1.5B-Instruct,24,age_bin,97.5,76103,130028,0.58528
Qwen/Qwen2.5-1.5B-Instruct,24,gender,2.5,77517,139495,0.5557
Qwen/Qwen2.5-1.5B-Instruct,24,gender,7.5,78568,134717,0.58321
Qwen/Qwen2.5-1.5B-Instruct,24,gender,12.5,80197,135083,0.59369
Qwen/Qwen2.5-1.5B-Instruct,24,gender,17.5,80251,134169,0.59813
Qwen/Qwen2.5-1.5B-Instruct,24,gender,22.5,81262,134610,0.60368
Qwen/Qwen2.5-1.5B-Instruct,24,gender,27.5,82755,135622,0.61019
Qwen/Qwen2.5-1.5B-Instruct,24,gender,32.5,83260,135135,0.61612
Qwen/Qwen2.5-1.5B-Instruct,24,gender,37.5,82917,134154,0.61807
Qwen/Qwen2.5-1.5B-Instruct,24,gender,42.5,83928,135617,0.61886
Qwen/Qwen2.5-1.5B-Instruct,24,gender,47.5,82498,132632,0.62201
Qwen/Qwen2.5-1.5B-Instruct,24,gender,52.5,85290,137149,0.62188
Qwen/Qwen2.5-1.5B-Instruct,24,gender,57.5,83860,134086,0.62542
Qwen/Qwen2.5-1.5B-Instruct,24,gender,62.5,84660,135685,0.62395
Qwen/Qwen2.5-1.5B-Instruct,24,gender,67.5,84034,134579,0.62442
Qwen/Qwen2.5-1.5B-Instruct,24,gender,72.5,84005,134178,0.62607
Qwen/Qwen2.5-1.5B-Instruct,24,gender,77.5,84946,135079,0.62886
Qwen/Qwen2.5-1.5B-Instruct,24,gender,82.5,85133,135700,0.62736
Qwen/Qwen2.5-1.5B-Instruct,24,gender,87.5,84200,134527,0.6259
Qwen/Qwen2.5-1.5B-Instruct,24,gender,92.5,85217,135273,0.62996
Qwen/Qwen2.5-1.5B-Instruct,24,gender,97.5,81875,130028,0.62967
Qwen/Qwen2.5-1.5B-Instruct,24,star_sign,2.5,12108,139495,0.0868
Qwen/Qwen2.5-1.5B-Instruct,24,star_sign,7.5,11198,134717,0.08312
Qwen/Qwen2.5-1.5B-Instruct,24,star_sign,12.5,11161,135083,0.08262
Qwen/Qwen2.5-1.5B-Instruct,24,star_sign,17.5,11076,134169,0.08255
Qwen/Qwen2.5-1.5B-Instruct,24,star_sign,22.5,10985,134610,0.08161
Qwen/Qwen2.5-1.5B-Instruct,24,star_sign,27.5,11256,135622,0.083
Qwen/Qwen2.5-1.5B-Instruct,24,star_sign,32.5,11103,135135,0.08216
Qwen/Qwen2.5-1.5B-Instruct,24,star_sign,37.5,10862,134154,0.08097
Qwen/Qwen2.5-1.5B-Instruct,24,star_sign,42.5,11168,135617,0.08235
Qwen/Qwen2.5-1.5B-Instruct,24,star_sign,47.5,10971,132632,0.08272
Qwen/Qwen2.5-1.5B-Instruct,24,star_sign,52.5,11541,137149,0.08415
Qwen/Qwen2.5-1.5B-Instruct,24,star_sign,57.5,11030,134086,0.08226
Qwen/Qwen2.5-1.5B-Instruct,24,star_sign,62.5,11112,135685,0.0819
Qwen/Qwen2.5-1.5B-Instruct,24,star_sign,67.5,11134,134579,0.08273
Qwen/Qwen2.5-1.5B-Instruct,24,star_sign,72.5,11139,134178,0.08302
Qwen/Qwen2.5-1.5B-Instruct,24,star_sign,77.5,11118,135079,0.08231
Qwen/Qwen2.5-1.5B-Instruct,24,star_sign,82.5,11342,135700,0.08358
Qwen/Qwen2.5-1.5B-Instruct,24,star_sign,87.5,11023,134527,0.08194
Qwen/Qwen2.5-1.5B-Instruct,24,star_sign,92.5,11067,135273,0.08181
Qwen/Qwen2.5-1.5B-Instruct,24,star_sign,97.5,11134,130028,0.08563
Qwen/Qwen2.5-1.5B-Instruct,28,age_bin,2.5,62540,139495,0.44833
Qwen/Qwen2.5-1.5B-Instruct,28,age_bin,7.5,68050,134717,0.50513
Qwen/Qwen2.5-1.5B-Instruct,28,age_bin,12.5,71795,135083,0.53149
Qwen/Qwen2.5-1.5B-Instruct,28,age_bin,17.5,72727,134169,0.54206
Qwen/Qwen2.5-1.5B-Instruct,28,age_bin,22.5,74391,134610,0.55264
Qwen/Qwen2.5-1.5B-Instruct,28,age_bin,27.5,74942,135622,0.55258
Qwen/Qwen2.5-1.5B-Instruct,28,age_bin,32.5,75189,135135,0.5564
Qwen/Qwen2.5-1.5B-Instruct,28,age_bin,37.5,75410,134154,0.56212
Qwen/Qwen2.5-1.5B-Instruct,28,age_bin,42.5,76667,135617,0.56532
Qwen/Qwen2.5-1.5B-Instruct,28,age_bin,47.5,75399,132632,0.56848
Qwen/Qwen2.5-1.5B-Instruct,28,age_bin,52.5,78400,137149,0.57164
Qwen/Qwen2.5-1.5B-Instruct,28,age_bin,57.5,76987,134086,0.57416
Qwen/Qwen2.5-1.5B-Instruct,28,age_bin,62.5,78075,135685,0.57541
Qwen/Qwen2.5-1.5B-Instruct,28,age_bin,67.5,77682,134579,0.57722
Qwen/Qwen2.5-1.5B-Instruct,28,age_bin,72.5,77253,134178,0.57575
Qwen/Qwen2.5-1.5B-Instruct,28,age_bin,77.5,78410,135079,0.58048
Qwen/Qwen2.5-1.5B-Instruct,28,age_bin,82.5,78966,135700,0.58192
Qwen/Qwen2.5-1.5B-Instruct,28,age_bin,87.5,78306,134527,0.58208
Qwen/Qwen2.5-1.5B-Instruct,28,age_bin,92.5,78938,135273,0.58355
Qwen/Qwen2.5-1.5B-Instruct,28,age_bin,97.5,76143,130028,0.58559
Qwen/Qwen2.5-1.5B-Instruct,28,gender,2.5,77140,139495,0.55299
Qwen/Qwen2.5-1.5B-Instruct,28,gender,7.5,79467,134717,0.58988
Qwen/Qwen2.5-1.5B-Instruct,28,gender,12.5,80850,135083,0.59852
Qwen/Qwen2.5-1.5B-Instruct,28,gender,17.5,81901,134169,0.61043
Qwen/Qwen2.5-1.5B-Instruct,28,gender,22.5,83053,134610,0.61699
Qwen/Qwen2.5-1.5B-Instruct,28,gender,27.5,84022,135622,0.61953
Qwen/Qwen2.5-1.5B-Instruct,28,gender,32.5,84466,135135,0.62505
Qwen/Qwen2.5-1.5B-Instruct,28,gender,37.5,83880,134154,0.62525
Qwen/Qwen2.5-1.5B-Instruct,28,gender,42.5,85028,135617,0.62697
Qwen/Qwen2.5-1.5B-Instruct,28,gender,47.5,83264,132632,0.62778
Qwen/Qwen2.5-1.5B-Instruct,28,gender,52.5,86222,137149,0.62867
Qwen/Qwen2.5-1.5B-Instruct,28,gender,57.5,85243,134086,0.63573
Qwen/Qwen2.5-1.5B-Instruct,28,gender,62.5,86209,135685,0.63536
Qwen/Qwen2.5-1.5B-Instruct,28,gender,67.5,85516,134579,0.63543
Qwen/Qwen2.5-1.5B-Instruct,28,gender,72.5,85252,134178,0.63536
Qwen/Qwen2.5-1.5B-Instruct,28,gender,77.5,86119,135079,0.63755
Qwen/Qwen2.5-1.5B-Instruct,28,gender,82.5,86374,135700,0.63651
Qwen/Qwen2.5-1.5B-Instruct,28,gender,87.5,85558,134527,0.63599
Qwen/Qwen2.5-1.5B-Instruct,28,gender,92.5,86696,135273,0.6409
Qwen/Qwen2.5-1.5B-Instruct,28,gender,97.5,83407,130028,0.64145
Qwen/Qwen2.5-1.5B-Instruct,28,star_sign,2.5,12242,139495,0.08776
Qwen/Qwen2.5-1.5B-Instruct,28,star_sign,7.5,11354,134717,0.08428
Qwen/Qwen2.5-1.5B-Instruct,28,star_sign,12.5,11230,135083,0.08313
Qwen/Qwen2.5-1.5B-Instruct,28,star_sign,17.5,11328,134169,0.08443
Qwen/Qwen2.5-1.5B-Instruct,28,star_sign,22.5,11218,134610,0.08334
Qwen/Qwen2.5-1.5B-Instruct,28,star_sign,27.5,11517,135622,0.08492
Qwen/Qwen2.5-1.5B-Instruct,28,star_sign,32.5,11371,135135,0.08415
Qwen/Qwen2.5-1.5B-Instruct,28,star_sign,37.5,11250,134154,0.08386
Qwen/Qwen2.5-1.5B-Instruct,28,star_sign,42.5,11034,135617,0.08136
Qwen/Qwen2.5-1.5B-Instruct,28,star_sign,47.5,10806,132632,0.08147
Qwen/Qwen2.5-1.5B-Instruct,28,star_sign,52.5,11217,137149,0.08179
Qwen/Qwen2.5-1.5B-Instruct,28,star_sign,57.5,11067,134086,0.08254
Qwen/Qwen2.5-1.5B-Instruct,28,star_sign,62.5,11252,135685,0.08293
Qwen/Qwen2.5-1.5B-Instruct,28,star_sign,67.5,11185,134579,0.08311
Qwen/Qwen2.5-1.5B-Instruct,28,star_sign,72.5,11333,134178,0.08446
Qwen/Qwen2.5-1.5B-Instruct,28,star_sign,77.5,11192,135079,0.08286
Qwen/Qwen2.5-1.5B-Instruct,28,star_sign,82.5,11084,135700,0.08168
Qwen/Qwen2.5-1.5B-Instruct,28,star_sign,87.5,11154,134527,0.08291
Qwen/Qwen2.5-1.5B-Instruct,28,star_sign,92.5,10988,135273,0.08123
Qwen/Qwen2.5-1.5B-Instruct,28,star_sign,97.5,10753,130028,0.0827
