model_name,layer,task,position_pct,correct,total,accuracy
Qwen/Qwen2.5-1.5B-Instruct_chat,16,star_sign,72.5,12205,147016,0.08302
Qwen/Qwen2.5-1.5B-Instruct_chat,16,star_sign,77.5,12401,148141,0.08371
Qwen/Qwen2.5-1.5B-Instruct_chat,16,star_sign,82.5,12595,148683,0.08471
Qwen/Qwen2.5-1.5B-Instruct_chat,16,star_sign,87.5,12192,147558,0.08263
Qwen/Qwen2.5-1.5B-Instruct_chat,16,star_sign,92.5,12477,148092,0.08425
Qwen/Qwen2.5-1.5B-Instruct_chat,16,star_sign,97.5,12006,143105,0.0839
Qwen/Qwen2.5-1.5B-Instruct_chat,20,age_bin,2.5,54922,152573,0.35997
Qwen/Qwen2.5-1.5B-Instruct_chat,20,age_bin,7.5,60224,147619,0.40797
Qwen/Qwen2.5-1.5B-Instruct_chat,20,age_bin,12.5,66792,148031,0.4512
Qwen/Qwen2.5-1.5B-Instruct_chat,20,age_bin,17.5,70458,147210,0.47862
Qwen/Qwen2.5-1.5B-Instruct_chat,20,age_bin,22.5,72066,147601,0.48825
Qwen/Qwen2.5-1.5B-Instruct_chat,20,age_bin,27.5,73995,148556,0.49809
Qwen/Qwen2.5-1.5B-Instruct_chat,20,age_bin,32.5,74921,148122,0.50581
Qwen/Qwen2.5-1.5B-Instruct_chat,20,age_bin,37.5,76124,147101,0.51749
Qwen/Qwen2.5-1.5B-Instruct_chat,20,age_bin,42.5,77285,148603,0.52008
Qwen/Qwen2.5-1.5B-Instruct_chat,20,age_bin,47.5,76253,145587,0.52376
Qwen/Qwen2.5-1.5B-Instruct_chat,20,age_bin,52.5,78778,150118,0.52477
Qwen/Qwen2.5-1.5B-Instruct_chat,20,age_bin,57.5,77624,147130,0.52759
Qwen/Qwen2.5-1.5B-Instruct_chat,20,age_bin,62.5,78510,148574,0.52842
Qwen/Qwen2.5-1.5B-Instruct_chat,20,age_bin,67.5,78420,147649,0.53112
Qwen/Qwen2.5-1.5B-Instruct_chat,20,age_bin,72.5,78042,147016,0.53084
Qwen/Qwen2.5-1.5B-Instruct_chat,20,age_bin,77.5,79083,148141,0.53384
Qwen/Qwen2.5-1.5B-Instruct_chat,20,age_bin,82.5,80098,148683,0.53872
Qwen/Qwen2.5-1.5B-Instruct_chat,20,age_bin,87.5,79414,147558,0.53819
Qwen/Qwen2.5-1.5B-Instruct_chat,20,age_bin,92.5,79259,148092,0.5352
Qwen/Qwen2.5-1.5B-Instruct_chat,20,age_bin,97.5,73961,143105,0.51683
Qwen/Qwen2.5-1.5B-Instruct_chat,20,gender,2.5,75003,152573,0.49159
Qwen/Qwen2.5-1.5B-Instruct_chat,20,gender,7.5,77937,147619,0.52796
Qwen/Qwen2.5-1.5B-Instruct_chat,20,gender,12.5,81443,148031,0.55018
Qwen/Qwen2.5-1.5B-Instruct_chat,20,gender,17.5,82539,147210,0.56069
Qwen/Qwen2.5-1.5B-Instruct_chat,20,gender,22.5,84564,147601,0.57292
Qwen/Qwen2.5-1.5B-Instruct_chat,20,gender,27.5,85631,148556,0.57642
Qwen/Qwen2.5-1.5B-Instruct_chat,20,gender,32.5,86837,148122,0.58625
Qwen/Qwen2.5-1.5B-Instruct_chat,20,gender,37.5,86348,147101,0.587
Qwen/Qwen2.5-1.5B-Instruct_chat,20,gender,42.5,87244,148603,0.58709
Qwen/Qwen2.5-1.5B-Instruct_chat,20,gender,47.5,86587,145587,0.59474
Qwen/Qwen2.5-1.5B-Instruct_chat,20,gender,52.5,88959,150118,0.59259
Qwen/Qwen2.5-1.5B-Instruct_chat,20,gender,57.5,87298,147130,0.59334
Qwen/Qwen2.5-1.5B-Instruct_chat,20,gender,62.5,88366,148574,0.59476
Qwen/Qwen2.5-1.5B-Instruct_chat,20,gender,67.5,88074,147649,0.59651
Qwen/Qwen2.5-1.5B-Instruct_chat,20,gender,72.5,88237,147016,0.60019
Qwen/Qwen2.5-1.5B-Instruct_chat,20,gender,77.5,88956,148141,0.60048
Qwen/Qwen2.5-1.5B-Instruct_chat,20,gender,82.5,89176,148683,0.59977
Qwen/Qwen2.5-1.5B-Instruct_chat,20,gender,87.5,88432,147558,0.5993
Qwen/Qwen2.5-1.5B-Instruct_chat,20,gender,92.5,89313,148092,0.60309
Qwen/Qwen2.5-1.5B-Instruct_chat,20,gender,97.5,84549,143105,0.59082
Qwen/Qwen2.5-1.5B-Instruct_chat,20,star_sign,2.5,13267,152573,0.08696
Qwen/Qwen2.5-1.5B-Instruct_chat,20,star_sign,7.5,12713,147619,0.08612
Qwen/Qwen2.5-1.5B-Instruct_chat,20,star_sign,12.5,12616,148031,0.08523
Qwen/Qwen2.5-1.5B-Instruct_chat,20,star_sign,17.5,12592,147210,0.08554
Qwen/Qwen2.5-1.5B-Instruct_chat,20,star_sign,22.5,12504,147601,0.08471
Qwen/Qwen2.5-1.5B-Instruct_chat,20,star_sign,27.5,12452,148556,0.08382
Qwen/Qwen2.5-1.5B-Instruct_chat,20,star_sign,32.5,11977,148122,0.08086
Qwen/Qwen2.5-1.5B-Instruct_chat,20,star_sign,37.5,12220,147101,0.08307
Qwen/Qwen2.5-1.5B-Instruct_chat,20,star_sign,42.5,12334,148603,0.083
Qwen/Qwen2.5-1.5B-Instruct_chat,20,star_sign,47.5,12427,145587,0.08536
Qwen/Qwen2.5-1.5B-Instruct_chat,20,star_sign,52.5,12532,150118,0.08348
Qwen/Qwen2.5-1.5B-Instruct_chat,20,star_sign,57.5,12217,147130,0.08304
Qwen/Qwen2.5-1.5B-Instruct_chat,20,star_sign,62.5,12441,148574,0.08374
Qwen/Qwen2.5-1.5B-Instruct_chat,20,star_sign,67.5,12170,147649,0.08243
Qwen/Qwen2.5-1.5B-Instruct_chat,20,star_sign,72.5,12118,147016,0.08243
Qwen/Qwen2.5-1.5B-Instruct_chat,20,star_sign,77.5,12295,148141,0.083
Qwen/Qwen2.5-1.5B-Instruct_chat,20,star_sign,82.5,12482,148683,0.08395
Qwen/Qwen2.5-1.5B-Instruct_chat,20,star_sign,87.5,12449,147558,0.08437
Qwen/Qwen2.5-1.5B-Instruct_chat,20,star_sign,92.5,12464,148092,0.08416
Qwen/Qwen2.5-1.5B-Instruct_chat,20,star_sign,97.5,11647,143105,0.08139
Qwen/Qwen2.5-1.5B-Instruct_chat,24,age_bin,2.5,55214,152573,0.36189
Qwen/Qwen2.5-1.5B-Instruct_chat,24,age_bin,7.5,62111,147619,0.42075
Qwen/Qwen2.5-1.5B-Instruct_chat,24,age_bin,12.5,69845,148031,0.47183
Qwen/Qwen2.5-1.5B-Instruct_chat,24,age_bin,17.5,74216,147210,0.50415
Qwen/Qwen2.5-1.5B-Instruct_chat,24,age_bin,22.5,76145,147601,0.51588
Qwen/Qwen2.5-1.5B-Instruct_chat,24,age_bin,27.5,78935,148556,0.53135
Qwen/Qwen2.5-1.5B-Instruct_chat,24,age_bin,32.5,80095,148122,0.54074
Qwen/Qwen2.5-1.5B-Instruct_chat,24,age_bin,37.5,80419,147101,0.54669
Qwen/Qwen2.5-1.5B-Instruct_chat,24,age_bin,42.5,82187,148603,0.55306
Qwen/Qwen2.5-1.5B-Instruct_chat,24,age_bin,47.5,81531,145587,0.56002
Qwen/Qwen2.5-1.5B-Instruct_chat,24,age_bin,52.5,84150,150118,0.56056
Qwen/Qwen2.5-1.5B-Instruct_chat,24,age_bin,57.5,82585,147130,0.56131
Qwen/Qwen2.5-1.5B-Instruct_chat,24,age_bin,62.5,83797,148574,0.56401
Qwen/Qwen2.5-1.5B-Instruct_chat,24,age_bin,67.5,83487,147649,0.56544
Qwen/Qwen2.5-1.5B-Instruct_chat,24,age_bin,72.5,83456,147016,0.56767
Qwen/Qwen2.5-1.5B-Instruct_chat,24,age_bin,77.5,84247,148141,0.56869
Qwen/Qwen2.5-1.5B-Instruct_chat,24,age_bin,82.5,84899,148683,0.57101
Qwen/Qwen2.5-1.5B-Instruct_chat,24,age_bin,87.5,84156,147558,0.57032
Qwen/Qwen2.5-1.5B-Instruct_chat,24,age_bin,92.5,83896,148092,0.56651
Qwen/Qwen2.5-1.5B-Instruct_chat,24,age_bin,97.5,76959,143105,0.53778
Qwen/Qwen2.5-1.5B-Instruct_chat,24,gender,2.5,75101,152573,0.49223
Qwen/Qwen2.5-1.5B-Instruct_chat,24,gender,7.5,78526,147619,0.53195
Qwen/Qwen2.5-1.5B-Instruct_chat,24,gender,12.5,82976,148031,0.56053
Qwen/Qwen2.5-1.5B-Instruct_chat,24,gender,17.5,84772,147210,0.57586
Qwen/Qwen2.5-1.5B-Instruct_chat,24,gender,22.5,86951,147601,0.58909
Qwen/Qwen2.5-1.5B-Instruct_chat,24,gender,27.5,88082,148556,0.59292
Qwen/Qwen2.5-1.5B-Instruct_chat,24,gender,32.5,89035,148122,0.60109
Qwen/Qwen2.5-1.5B-Instruct_chat,24,gender,37.5,89502,147101,0.60844
Qwen/Qwen2.5-1.5B-Instruct_chat,24,gender,42.5,90797,148603,0.611
Qwen/Qwen2.5-1.5B-Instruct_chat,24,gender,47.5,89041,145587,0.6116
Qwen/Qwen2.5-1.5B-Instruct_chat,24,gender,52.5,92146,150118,0.61382
Qwen/Qwen2.5-1.5B-Instruct_chat,24,gender,57.5,90887,147130,0.61773
Qwen/Qwen2.5-1.5B-Instruct_chat,24,gender,62.5,91659,148574,0.61692
Qwen/Qwen2.5-1.5B-Instruct_chat,24,gender,67.5,91191,147649,0.61762
Qwen/Qwen2.5-1.5B-Instruct_chat,24,gender,72.5,90829,147016,0.61782
Qwen/Qwen2.5-1.5B-Instruct_chat,24,gender,77.5,91874,148141,0.62018
Qwen/Qwen2.5-1.5B-Instruct_chat,24,gender,82.5,92286,148683,0.62069
Qwen/Qwen2.5-1.5B-Instruct_chat,24,gender,87.5,91358,147558,0.61913
Qwen/Qwen2.5-1.5B-Instruct_chat,24,gender,92.5,92043,148092,0.62153
Qwen/Qwen2.5-1.5B-Instruct_chat,24,gender,97.5,86687,143105,0.60576
Qwen/Qwen2.5-1.5B-Instruct_chat,24,star_sign,2.5,14871,152573,0.09747
Qwen/Qwen2.5-1.5B-Instruct_chat,24,star_sign,7.5,13103,147619,0.08876
Qwen/Qwen2.5-1.5B-Instruct_chat,24,star_sign,12.5,12696,148031,0.08577
Qwen/Qwen2.5-1.5B-Instruct_chat,24,star_sign,17.5,12190,147210,0.08281
Qwen/Qwen2.5-1.5B-Instruct_chat,24,star_sign,22.5,12186,147601,0.08256
Qwen/Qwen2.5-1.5B-Instruct_chat,24,star_sign,27.5,12263,148556,0.08255
Qwen/Qwen2.5-1.5B-Instruct_chat,24,star_sign,32.5,12152,148122,0.08204
Qwen/Qwen2.5-1.5B-Instruct_chat,24,star_sign,37.5,11900,147101,0.0809
Qwen/Qwen2.5-1.5B-Instruct_chat,24,star_sign,42.5,12200,148603,0.0821
Qwen/Qwen2.5-1.5B-Instruct_chat,24,star_sign,47.5,12016,145587,0.08253
Qwen/Qwen2.5-1.5B-Instruct_chat,24,star_sign,52.5,12232,150118,0.08148
Qwen/Qwen2.5-1.5B-Instruct_chat,24,star_sign,57.5,12148,147130,0.08257
Qwen/Qwen2.5-1.5B-Instruct_chat,24,star_sign,62.5,12248,148574,0.08244
Qwen/Qwen2.5-1.5B-Instruct_chat,24,star_sign,67.5,12140,147649,0.08222
Qwen/Qwen2.5-1.5B-Instruct_chat,24,star_sign,72.5,12194,147016,0.08294
Qwen/Qwen2.5-1.5B-Instruct_chat,24,star_sign,77.5,12239,148141,0.08262
Qwen/Qwen2.5-1.5B-Instruct_chat,24,star_sign,82.5,12364,148683,0.08316
Qwen/Qwen2.5-1.5B-Instruct_chat,24,star_sign,87.5,12094,147558,0.08196
Qwen/Qwen2.5-1.5B-Instruct_chat,24,star_sign,92.5,12110,148092,0.08177
Qwen/Qwen2.5-1.5B-Instruct_chat,24,star_sign,97.5,12783,143105,0.08933
Qwen/Qwen2.5-1.5B-Instruct_chat,28,age_bin,2.5,55865,152573,0.36615
Qwen/Qwen2.5-1.5B-Instruct_chat,28,age_bin,7.5,61057,147619,0.41361
Qwen/Qwen2.5-1.5B-Instruct_chat,28,age_bin,12.5,68652,148031,0.46377
Qwen/Qwen2.5-1.5B-Instruct_chat,28,age_bin,17.5,73285,147210,0.49783
Qwen/Qwen2.5-1.5B-Instruct_chat,28,age_bin,22.5,75199,147601,0.50947
Qwen/Qwen2.5-1.5B-Instruct_chat,28,age_bin,27.5,78010,148556,0.52512
Qwen/Qwen2.5-1.5B-Instruct_chat,28,age_bin,32.5,78589,148122,0.53057
Qwen/Qwen2.5-1.5B-Instruct_chat,28,age_bin,37.5,79066,147101,0.53749
Qwen/Qwen2.5-1.5B-Instruct_chat,28,age_bin,42.5,80630,148603,0.54259
Qwen/Qwen2.5-1.5B-Instruct_chat,28,age_bin,47.5,79768,145587,0.54791
Qwen/Qwen2.5-1.5B-Instruct_chat,28,age_bin,52.5,82539,150118,0.54983
Qwen/Qwen2.5-1.5B-Instruct_chat,28,age_bin,57.5,81692,147130,0.55524
Qwen/Qwen2.5-1.5B-Instruct_chat,28,age_bin,62.5,82402,148574,0.55462
Qwen/Qwen2.5-1.5B-Instruct_chat,28,age_bin,67.5,82137,147649,0.5563
Qwen/Qwen2.5-1.5B-Instruct_chat,28,age_bin,72.5,81800,147016,0.5564
Qwen/Qwen2.5-1.5B-Instruct_chat,28,age_bin,77.5,82776,148141,0.55876
Qwen/Qwen2.5-1.5B-Instruct_chat,28,age_bin,82.5,83431,148683,0.56113
Qwen/Qwen2.5-1.5B-Instruct_chat,28,age_bin,87.5,83056,147558,0.56287
Qwen/Qwen2.5-1.5B-Instruct_chat,28,age_bin,92.5,83466,148092,0.56361
Qwen/Qwen2.5-1.5B-Instruct_chat,28,age_bin,97.5,76825,143105,0.53684
Qwen/Qwen2.5-1.5B-Instruct_chat,28,gender,2.5,74071,152573,0.48548
Qwen/Qwen2.5-1.5B-Instruct_chat,28,gender,7.5,78517,147619,0.53189
Qwen/Qwen2.5-1.5B-Instruct_chat,28,gender,12.5,83190,148031,0.56198
Qwen/Qwen2.5-1.5B-Instruct_chat,28,gender,17.5,85366,147210,0.57989
Qwen/Qwen2.5-1.5B-Instruct_chat,28,gender,22.5,88139,147601,0.59714
Qwen/Qwen2.5-1.5B-Instruct_chat,28,gender,27.5,89786,148556,0.60439
Qwen/Qwen2.5-1.5B-Instruct_chat,28,gender,32.5,90501,148122,0.61099
Qwen/Qwen2.5-1.5B-Instruct_chat,28,gender,37.5,90546,147101,0.61554
Qwen/Qwen2.5-1.5B-Instruct_chat,28,gender,42.5,91283,148603,0.61427
Qwen/Qwen2.5-1.5B-Instruct_chat,28,gender,47.5,90280,145587,0.62011
Qwen/Qwen2.5-1.5B-Instruct_chat,28,gender,52.5,93073,150118,0.62
Qwen/Qwen2.5-1.5B-Instruct_chat,28,gender,57.5,91654,147130,0.62295
Qwen/Qwen2.5-1.5B-Instruct_chat,28,gender,62.5,93139,148574,0.62689
Qwen/Qwen2.5-1.5B-Instruct_chat,28,gender,67.5,92405,147649,0.62584
Qwen/Qwen2.5-1.5B-Instruct_chat,28,gender,72.5,92233,147016,0.62737
Qwen/Qwen2.5-1.5B-Instruct_chat,28,gender,77.5,93130,148141,0.62866
Qwen/Qwen2.5-1.5B-Instruct_chat,28,gender,82.5,93589,148683,0.62945
Qwen/Qwen2.5-1.5B-Instruct_chat,28,gender,87.5,92478,147558,0.62672
Qwen/Qwen2.5-1.5B-Instruct_chat,28,gender,92.5,93392,148092,0.63064
Qwen/Qwen2.5-1.5B-Instruct_chat,28,gender,97.5,88726,143105,0.62001
Qwen/Qwen2.5-1.5B-Instruct_chat,28,star_sign,2.5,13530,152573,0.08868
Qwen/Qwen2.5-1.5B-Instruct_chat,28,star_sign,7.5,13162,147619,0.08916
Qwen/Qwen2.5-1.5B-Instruct_chat,28,star_sign,12.5,13256,148031,0.08955
Qwen/Qwen2.5-1.5B-Instruct_chat,28,star_sign,17.5,12922,147210,0.08778
Qwen/Qwen2.5-1.5B-Instruct_chat,28,star_sign,22.5,12813,147601,0.08681
Qwen/Qwen2.5-1.5B-Instruct_chat,28,star_sign,27.5,12670,148556,0.08529
Qwen/Qwen2.5-1.5B-Instruct_chat,28,star_sign,32.5,12501,148122,0.0844
Qwen/Qwen2.5-1.5B-Instruct_chat,28,star_sign,37.5,12299,147101,0.08361
Qwen/Qwen2.5-1.5B-Instruct_chat,28,star_sign,42.5,12432,148603,0.08366
Qwen/Qwen2.5-1.5B-Instruct_chat,28,star_sign,47.5,11808,145587,0.08111
Qwen/Qwen2.5-1.5B-Instruct_chat,28,star_sign,52.5,12139,150118,0.08086
Qwen/Qwen2.5-1.5B-Instruct_chat,28,star_sign,57.5,12170,147130,0.08272
Qwen/Qwen2.5-1.5B-Instruct_chat,28,star_sign,62.5,12345,148574,0.08309
Qwen/Qwen2.5-1.5B-Instruct_chat,28,star_sign,67.5,12283,147649,0.08319
Qwen/Qwen2.5-1.5B-Instruct_chat,28,star_sign,72.5,12214,147016,0.08308
Qwen/Qwen2.5-1.5B-Instruct_chat,28,star_sign,77.5,12162,148141,0.0821
Qwen/Qwen2.5-1.5B-Instruct_chat,28,star_sign,82.5,12020,148683,0.08084
Qwen/Qwen2.5-1.5B-Instruct_chat,28,star_sign,87.5,12308,147558,0.08341
Qwen/Qwen2.5-1.5B-Instruct_chat,28,star_sign,92.5,12107,148092,0.08175
Qwen/Qwen2.5-1.5B-Instruct_chat,28,star_sign,97.5,11995,143105,0.08382
