batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign
608,1.10958,0.36812,0.70853,0.51717,2.70052,0.08757,1.01154,0.39428,0.68109,0.53921,2.73326,0.08442,0.94648,0.42472,0.66068,0.56611,2.70599,0.08505,0.94136,0.42019,0.65824,0.56528,2.73059,0.08529,0.87947,0.45264,0.64084,0.58241,2.7185,0.08723,0.8429,0.47688,0.61913,0.59139,2.72162,0.08835,0.84571,0.48825,0.62195,0.6093,2.75453,0.09245
609,1.13341,0.36811,0.70673,0.51719,2.68987,0.08758,1.05964,0.39433,0.68365,0.53926,2.72817,0.08443,0.99815,0.42479,0.64584,0.5662,2.70188,0.08506,1.00931,0.42025,0.65124,0.56535,2.71787,0.08529,0.95359,0.45271,0.63795,0.58249,2.7067,0.08723,0.9047,0.47696,0.63034,0.59146,2.69435,0.08836,0.8986,0.48833,0.62109,0.60938,2.69199,0.09246
610,1.07288,0.36821,0.70621,0.51722,2.70542,0.08757,0.99572,0.39445,0.66813,0.53934,2.72953,0.08443,0.95697,0.42491,0.62757,0.56633,2.72856,0.08506,0.95024,0.42038,0.63461,0.56546,2.72324,0.08529,0.91246,0.45281,0.61132,0.58262,2.75275,0.08723,0.88691,0.47705,0.61003,0.59158,2.73081,0.08836,0.8821,0.48842,0.60241,0.60949,2.7077,0.09247
611,1.12211,0.36823,0.7093,0.51723,2.70195,0.08758,1.05397,0.39452,0.69667,0.53937,2.73445,0.08444,1.00678,0.42499,0.66626,0.56639,2.67721,0.08507,1.01375,0.42045,0.65829,0.56553,2.69379,0.0853,0.95487,0.45291,0.63773,0.58272,2.69899,0.08723,0.93366,0.47713,0.63318,0.59167,2.68972,0.08837,0.92862,0.48848,0.61209,0.60959,2.69775,0.09248
612,1.12721,0.36825,0.70356,0.51726,2.69639,0.08758,1.0579,0.39457,0.66706,0.53947,2.72362,0.08444,0.99489,0.42508,0.62668,0.56654,2.6976,0.08509,1.00478,0.42053,0.63252,0.56567,2.72221,0.0853,0.91456,0.45306,0.59517,0.5829,2.73132,0.08723,0.9237,0.47722,0.59208,0.59185,2.70347,0.08838,0.90743,0.48856,0.56893,0.60978,2.66164,0.0925
613,1.14083,0.36822,0.71261,0.51726,2.71433,0.08756,1.07438,0.39463,0.69594,0.5395,2.73141,0.08444,1.0422,0.42515,0.6948,0.56654,2.71226,0.08509,1.05432,0.42058,0.68774,0.56569,2.72953,0.0853,1.00306,0.45315,0.68245,0.58291,2.72088,0.08723,0.9632,0.47734,0.67268,0.59185,2.71348,0.08838,0.96561,0.48866,0.67977,0.60977,2.68889,0.0925
614,1.10042,0.36828,0.70301,0.51729,2.69924,0.08757,1.0528,0.39469,0.67075,0.53959,2.72165,0.08445,1.01523,0.42521,0.63639,0.56667,2.6968,0.0851,1.02388,0.42067,0.6435,0.56579,2.69379,0.08531,0.99413,0.4532,0.61397,0.58304,2.70262,0.08724,0.97961,0.47738,0.61768,0.59196,2.68593,0.0884,0.95469,0.48869,0.59485,0.60988,2.70901,0.0925
615,1.11434,0.36832,0.71008,0.51729,2.71132,0.08757,1.0415,0.39479,0.68341,0.53964,2.71628,0.08445,0.95843,0.42537,0.64798,0.56676,2.70753,0.0851,0.95445,0.42083,0.64969,0.56588,2.70957,0.08532,0.89192,0.45339,0.62769,0.58315,2.65645,0.08727,0.85223,0.47757,0.62179,0.59205,2.64203,0.08843,0.85381,0.48887,0.60158,0.60999,2.68185,0.09252
616,1.11538,0.36833,0.71751,0.51728,2.69738,0.08757,1.07641,0.39482,0.72129,0.5396,2.71744,0.08446,1.03916,0.42545,0.70119,0.56677,2.7334,0.08509,1.0526,0.42089,0.70796,0.56587,2.74482,0.08531,1.02077,0.45347,0.69912,0.58314,2.7259,0.08727,0.96751,0.47769,0.70614,0.59204,2.73765,0.08843,0.94785,0.48899,0.7012,0.60997,2.69839,0.09253
617,1.12843,0.36834,0.70652,0.5173,2.69504,0.08758,1.02864,0.3949,0.6824,0.53965,2.723,0.08446,0.96462,0.42557,0.65556,0.56684,2.72163,0.08509,0.94988,0.42103,0.66045,0.56594,2.71894,0.08531,0.8867,0.45362,0.649,0.58321,2.71015,0.08726,0.8565,0.47785,0.6434,0.5921,2.72492,0.08844,0.85077,0.48913,0.62704,0.61002,2.69148,0.09254
618,1.09489,0.36841,0.7102,0.5173,2.6924,0.08758,1.05705,0.39495,0.68985,0.53969,2.73347,0.08446,1.01604,0.42562,0.66142,0.56689,2.71752,0.08509,1.02291,0.42107,0.65965,0.56599,2.70019,0.08531,1.00115,0.45364,0.64589,0.58326,2.69412,0.08727,0.96869,0.47787,0.63278,0.59216,2.70926,0.08844,0.96434,0.48914,0.62294,0.61006,2.71295,0.09255
619,1.11385,0.36843,0.7094,0.51731,2.69667,0.08759,1.03451,0.39503,0.68833,0.53973,2.71022,0.08447,0.99081,0.42573,0.67166,0.56693,2.68091,0.08511,0.96972,0.42121,0.67962,0.56601,2.69467,0.08533,0.92015,0.45379,0.65764,0.58329,2.68715,0.08728,0.89175,0.478,0.6634,0.59218,2.70379,0.08844,0.87655,0.48927,0.64263,0.61009,2.66633,0.09256
620,1.10822,0.36846,0.70878,0.51733,2.69553,0.08758,1.04137,0.39511,0.68258,0.53978,2.73512,0.08446,1.00174,0.4258,0.64864,0.56701,2.70088,0.08511,1.00922,0.42128,0.64821,0.56609,2.74608,0.08532,0.95785,0.45387,0.62123,0.58338,2.70911,0.08729,0.9211,0.47808,0.61497,0.59227,2.71401,0.08845,0.90747,0.48934,0.61357,0.61016,2.67719,0.09257
621,1.10253,0.3685,0.70906,0.51734,2.69765,0.08759,1.05865,0.39515,0.69508,0.5398,2.73335,0.08446,1.01102,0.42587,0.65311,0.56709,2.74251,0.0851,1.01541,0.42134,0.65308,0.56617,2.69575,0.08533,0.99078,0.45392,0.64408,0.58345,2.70964,0.0873,0.95252,0.47816,0.65739,0.59229,2.73877,0.08844,0.94178,0.48941,0.63934,0.61018,2.72035,0.09258
622,1.11853,0.36852,0.70431,0.51736,2.69166,0.08758,1.06937,0.3952,0.68463,0.53985,2.73979,0.08446,0.99531,0.42595,0.66104,0.56714,2.68391,0.08511,1.01369,0.42141,0.66375,0.56622,2.69944,0.08534,0.95563,0.45398,0.64976,0.58351,2.72961,0.0873,0.92703,0.47822,0.62634,0.59238,2.72005,0.08845,0.91536,0.48947,0.6439,0.61024,2.68004,0.0926
623,1.10942,0.36854,0.70466,0.51737,2.70108,0.08757,1.0342,0.39526,0.67633,0.53992,2.73503,0.08446,0.96546,0.42605,0.65173,0.56722,2.71722,0.08511,0.96982,0.4215,0.65774,0.56629,2.69841,0.08534,0.90341,0.4541,0.6395,0.58359,2.7065,0.08731,0.88672,0.47831,0.63225,0.59244,2.74396,0.08844,0.87411,0.48957,0.60946,0.61032,2.68195,0.0926
624,1.13388,0.36855,0.70756,0.51739,2.68945,0.08757,1.08135,0.39531,0.68914,0.53996,2.71256,0.08446,1.0437,0.42611,0.6765,0.56727,2.70126,0.08511,1.03628,0.42156,0.68428,0.56631,2.7219,0.08535,1.01198,0.45415,0.67555,0.58361,2.65285,0.08733,0.99363,0.47834,0.67741,0.59246,2.71575,0.08844,0.96129,0.48965,0.68251,0.61031,2.72464,0.0926
625,1.12131,0.36856,0.70692,0.51741,2.69712,0.08757,1.05915,0.39537,0.69326,0.53999,2.72212,0.08446,1.01819,0.42618,0.665,0.56732,2.69746,0.08511,1.02942,0.42163,0.66925,0.56635,2.69174,0.08535,0.9715,0.45423,0.64182,0.58367,2.67489,0.08734,0.96238,0.47842,0.64432,0.59252,2.71049,0.08845,0.94193,0.48974,0.62622,0.61038,2.71357,0.09261
626,1.10652,0.3686,0.70943,0.51742,2.69001,0.08757,1.0584,0.39542,0.68602,0.54003,2.73052,0.08446,1.00998,0.42626,0.67518,0.56736,2.70073,0.08511,1.01887,0.4217,0.66695,0.5664,2.66863,0.08537,0.97058,0.45431,0.66516,0.5837,2.70862,0.08734,0.96318,0.47848,0.66162,0.59253,2.70428,0.08846,0.93477,0.48981,0.66656,0.61037,2.7305,0.09261
627,1.09733,0.36865,0.70843,0.51744,2.69537,0.08758,1.03929,0.39548,0.68538,0.54008,2.73483,0.08446,0.99658,0.42632,0.6682,0.5674,2.70914,0.08511,1.00964,0.42175,0.66584,0.56644,2.71221,0.08537,0.93892,0.45439,0.65491,0.58375,2.68781,0.08734,0.94896,0.47853,0.6484,0.59255,2.67134,0.08847,0.94061,0.48986,0.65202,0.61039,2.70371,0.09261
628,1.09825,0.36868,0.71289,0.51742,2.70365,0.08756,1.06,0.39552,0.71289,0.54005,2.73533,0.08446,1.0061,0.42638,0.7094,0.56735,2.72208,0.08511,1.02488,0.42179,0.71004,0.56638,2.73274,0.08537,0.96851,0.45446,0.70914,0.58368,2.71795,0.08734,0.95085,0.4786,0.71173,0.59247,2.72512,0.08847,0.94753,0.48991,0.70712,0.61031,2.71039,0.09261
629,1.12322,0.36869,0.70609,0.51743,2.69087,0.08756,1.0563,0.39559,0.69197,0.54008,2.7168,0.08447,1.00073,0.42648,0.67258,0.56738,2.69163,0.08512,1.00293,0.42189,0.67367,0.5664,2.68625,0.08538,0.94482,0.45456,0.66162,0.5837,2.69335,0.08735,0.93174,0.47868,0.67736,0.59244,2.70353,0.08847,0.90723,0.49001,0.67055,0.6103,2.62887,0.09265
630,1.12125,0.36869,0.70862,0.51744,2.68776,0.08757,1.08125,0.39562,0.68908,0.54012,2.69955,0.08448,1.03317,0.42652,0.68795,0.56739,2.68069,0.08513,1.03945,0.42194,0.66952,0.56645,2.68016,0.08538,0.96841,0.45462,0.67649,0.58372,2.66989,0.08736,0.9515,0.47874,0.68,0.59245,2.64877,0.08849,0.94689,0.49007,0.68359,0.61027,2.66469,0.09267
631,1.12399,0.36872,0.70695,0.51745,2.68911,0.08755,1.07791,0.39563,0.69914,0.54013,2.73827,0.08448,1.02327,0.42655,0.6675,0.56743,2.7088,0.08514,1.0262,0.42198,0.66443,0.56648,2.70348,0.08539,0.96583,0.45466,0.64613,0.58376,2.70799,0.08736,0.92067,0.4788,0.62623,0.59252,2.70721,0.08849,0.89506,0.49016,0.61602,0.61033,2.64251,0.09269
632,1.12761,0.36872,0.7053,0.51747,2.69325,0.08756,1.05747,0.39569,0.67769,0.54019,2.7106,0.08448,1.01791,0.42661,0.65372,0.56751,2.70811,0.08514,1.01324,0.42204,0.65513,0.56655,2.69579,0.08539,0.97603,0.45474,0.6293,0.58387,2.6948,0.08736,0.96568,0.47885,0.63337,0.59261,2.69883,0.0885,0.96373,0.4902,0.6015,0.61045,2.70609,0.0927
633,1.10533,0.36874,0.71586,0.51745,2.69206,0.08756,1.05866,0.39574,0.70517,0.54018,2.7127,0.08449,1.0165,0.42667,0.69293,0.56751,2.67757,0.08515,1.0298,0.42209,0.68516,0.56658,2.70355,0.0854,0.97291,0.45481,0.67622,0.58389,2.6779,0.08737,0.92847,0.47894,0.67631,0.59262,2.67752,0.08851,0.91441,0.49029,0.67381,0.61046,2.70603,0.0927
634,1.15241,0.36872,0.71327,0.51745,2.70641,0.08755,1.10279,0.39577,0.69672,0.54019,2.7296,0.08449,1.06454,0.42672,0.68238,0.56754,2.69155,0.08516,1.06422,0.42213,0.68831,0.56658,2.69639,0.08541,1.01881,0.45487,0.67149,0.58392,2.68631,0.08738,0.99881,0.479,0.66834,0.59263,2.71021,0.08851,0.96039,0.49039,0.65925,0.61049,2.71255,0.09271
635,1.11128,0.36876,0.7019,0.51749,2.70667,0.08753,1.07597,0.39582,0.67111,0.54027,2.72821,0.08448,1.03385,0.42678,0.62113,0.56768,2.71572,0.08516,1.02766,0.42221,0.63751,0.56669,2.74493,0.0854,0.97653,0.45497,0.60824,0.58404,2.7157,0.08739,0.98106,0.47904,0.61108,0.59275,2.69138,0.08851,0.97439,0.49042,0.60443,0.61059,2.70723,0.09271
636,1.0856,0.36883,0.71009,0.51749,2.68028,0.08754,1.04763,0.39587,0.69245,0.5403,2.72713,0.08448,0.99941,0.42687,0.67153,0.56773,2.68475,0.08517,0.98197,0.42231,0.66695,0.56674,2.6999,0.08541,0.93989,0.45508,0.6562,0.58407,2.6978,0.08739,0.91209,0.47917,0.64114,0.5928,2.66823,0.08854,0.92406,0.49051,0.6369,0.61062,2.66132,0.09273
637,1.10852,0.36885,0.7047,0.51752,2.68264,0.08755,1.05184,0.39594,0.68094,0.54035,2.72572,0.08449,1.00679,0.42695,0.66482,0.56778,2.70337,0.08517,0.99111,0.42241,0.66528,0.56678,2.71317,0.08541,0.94914,0.45518,0.65685,0.5841,2.71706,0.08738,0.91617,0.47927,0.6463,0.59283,2.68543,0.08854,0.91535,0.4906,0.65053,0.61064,2.67271,0.09274
638,1.10644,0.36887,0.71175,0.51753,2.69756,0.08754,1.05619,0.39598,0.68776,0.54039,2.72236,0.08449,1.01936,0.42699,0.66437,0.56783,2.69688,0.08517,1.00658,0.42248,0.65495,0.56685,2.70647,0.0854,0.97716,0.45523,0.6475,0.58417,2.69956,0.08739,0.96504,0.47931,0.64485,0.59287,2.72708,0.08854,0.93656,0.49064,0.64441,0.61067,2.69741,0.09274
639,1.11774,0.36889,0.70896,0.51753,2.69125,0.08754,1.05117,0.39606,0.68769,0.54043,2.7288,0.08449,1.0048,0.42708,0.66524,0.56791,2.70752,0.08518,1.01408,0.42256,0.66096,0.56692,2.71756,0.0854,0.95205,0.45534,0.64954,0.58427,2.7129,0.08739,0.9584,0.47938,0.62543,0.59298,2.68702,0.08855,0.96423,0.49068,0.64226,0.61073,2.72523,0.09273
640,1.13685,0.36888,0.71405,0.51753,2.70332,0.08753,1.07481,0.39608,0.70576,0.54042,2.72196,0.08449,1.02962,0.42711,0.68801,0.56792,2.68916,0.08519,1.03174,0.4226,0.6888,0.56692,2.71828,0.0854,0.98671,0.45539,0.69791,0.58423,2.74159,0.08739,1.01844,0.47936,0.68247,0.59296,2.7041,0.08856,1.01526,0.49068,0.68437,0.6107,2.65482,0.09275
641,1.08201,0.36896,0.70307,0.51756,2.67148,0.08754,1.02929,0.39616,0.67531,0.54048,2.70291,0.0845,0.97762,0.42718,0.63932,0.56802,2.68843,0.08519,0.98175,0.42268,0.64727,0.56699,2.69001,0.08541,0.93942,0.45547,0.61843,0.58433,2.67825,0.0874,0.91192,0.47944,0.62396,0.59304,2.69551,0.08856,0.89504,0.49077,0.60145,0.61078,2.71183,0.09274
642,1.09838,0.36902,0.70413,0.51757,2.67711,0.08755,1.03072,0.39625,0.67929,0.54054,2.69972,0.08451,1.00483,0.42729,0.64288,0.56813,2.68004,0.0852,1.00617,0.42279,0.64309,0.5671,2.68205,0.08542,0.97711,0.45558,0.62352,0.58445,2.69201,0.0874,0.95947,0.47953,0.62802,0.59313,2.69218,0.08857,0.93713,0.49086,0.61181,0.61089,2.70068,0.09274
643,1.14515,0.369,0.70333,0.51759,2.69721,0.08755,1.06815,0.3963,0.66287,0.54064,2.70987,0.08452,1.01163,0.42736,0.62196,0.56826,2.68386,0.08521,1.01101,0.42287,0.62409,0.56723,2.71172,0.08542,0.96904,0.45565,0.60792,0.58456,2.68188,0.08741,0.94706,0.47961,0.60181,0.59324,2.67483,0.08857,0.95094,0.49091,0.59014,0.61099,2.69308,0.09274
644,1.1374,0.369,0.70833,0.5176,2.71075,0.08754,1.08699,0.39633,0.69356,0.54067,2.73547,0.08452,0.99348,0.42746,0.67102,0.56831,2.70649,0.08521,0.98352,0.42298,0.67456,0.56727,2.71969,0.08542,0.93047,0.45578,0.67055,0.58459,2.68994,0.08741,0.91276,0.4797,0.64616,0.59329,2.69936,0.08858,0.92391,0.49101,0.65494,0.61102,2.68765,0.09276
645,1.12379,0.369,0.71212,0.51759,2.68673,0.08753,1.10356,0.39634,0.69466,0.54068,2.71139,0.08452,1.0515,0.4275,0.66484,0.56836,2.68223,0.08522,1.06437,0.42301,0.6679,0.5673,2.71226,0.08542,1.0199,0.45581,0.64976,0.58464,2.66198,0.08742,1.00968,0.47971,0.64652,0.59334,2.66853,0.0886,1.00338,0.49102,0.62908,0.61108,2.68636,0.09277
646,1.11875,0.36901,0.70158,0.51763,2.69639,0.08753,1.04183,0.3964,0.67234,0.54076,2.70923,0.08453,0.98142,0.42761,0.63807,0.56846,2.69419,0.08523,0.98992,0.4231,0.64721,0.56739,2.68687,0.08543,0.92937,0.45593,0.61983,0.58475,2.69431,0.08743,0.90206,0.47982,0.62117,0.59344,2.66449,0.08862,0.88968,0.49113,0.60443,0.61117,2.64829,0.09279
647,1.11997,0.36904,0.70863,0.51763,2.6879,0.08754,1.02755,0.39649,0.69667,0.54078,2.72543,0.08452,0.97292,0.42772,0.70248,0.56845,2.7008,0.08523,0.97105,0.42321,0.70015,0.56738,2.66771,0.08544,0.90889,0.45606,0.70541,0.58472,2.68778,0.08743,0.89989,0.47991,0.71732,0.5934,2.71655,0.08862,0.9027,0.4912,0.71422,0.61111,2.65863,0.09281
648,1.11943,0.36904,0.7075,0.51762,2.66208,0.08756,1.06649,0.39654,0.69127,0.5408,2.70407,0.08453,1.01546,0.42778,0.67742,0.56846,2.68916,0.08523,1.01704,0.42327,0.67919,0.56739,2.69082,0.08545,0.97147,0.45612,0.67297,0.58473,2.68295,0.08744,0.93783,0.47998,0.67308,0.59338,2.7095,0.08862,0.9362,0.49128,0.66614,0.61109,2.73311,0.0928
649,1.09727,0.36908,0.70371,0.51764,2.67794,0.08755,1.02275,0.39661,0.66729,0.54089,2.72061,0.08453,0.99152,0.42785,0.63811,0.56857,2.71349,0.08523,0.99995,0.42333,0.64213,0.56748,2.69697,0.08545,0.93,0.45622,0.62253,0.58483,2.69943,0.08744,0.89408,0.48008,0.61273,0.5935,2.70877,0.08861,0.91086,0.49135,0.6113,0.61117,2.71911,0.0928
650,1.11182,0.36911,0.70589,0.51765,2.69529,0.08755,1.0492,0.39665,0.68366,0.54094,2.71695,0.08453,0.98833,0.42792,0.66325,0.56863,2.68414,0.08523,1.00292,0.42338,0.66026,0.56754,2.67487,0.08546,0.94093,0.45632,0.63845,0.58491,2.6964,0.08744,0.91224,0.48017,0.64925,0.59355,2.70284,0.08861,0.89949,0.49144,0.63534,0.61123,2.68248,0.0928
651,1.09067,0.36914,0.70217,0.51768,2.69693,0.08756,1.01511,0.39675,0.68253,0.54099,2.70509,0.08454,0.96725,0.42803,0.67253,0.56868,2.68606,0.08524,0.96277,0.42352,0.67109,0.56758,2.69571,0.08547,0.92299,0.45644,0.65227,0.58496,2.68987,0.08745,0.88741,0.4803,0.64661,0.5936,2.69087,0.08863,0.89205,0.49155,0.63722,0.6113,2.68195,0.09282
652,1.10024,0.36919,0.70806,0.51769,2.67926,0.08758,1.05719,0.39679,0.69297,0.54101,2.72597,0.08453,1.03075,0.42807,0.6735,0.56872,2.68384,0.08524,1.03528,0.42355,0.67282,0.56762,2.67365,0.08548,1.01207,0.45647,0.66587,0.585,2.6644,0.08747,1.00454,0.48033,0.65709,0.59363,2.66715,0.08865,1.02014,0.49155,0.64678,0.61133,2.65078,0.09283
653,1.13034,0.36918,0.71261,0.51768,2.67968,0.0876,1.08246,0.39682,0.69579,0.54104,2.7034,0.08454,1.04252,0.42813,0.67994,0.56874,2.6777,0.08525,1.04755,0.4236,0.68562,0.56763,2.66386,0.08549,1.00821,0.45653,0.67484,0.585,2.65704,0.08749,0.98728,0.48038,0.66532,0.59366,2.67537,0.08866,0.96996,0.49159,0.66151,0.61133,2.62798,0.09285
654,1.1103,0.3692,0.70025,0.51771,2.69891,0.08761,1.01803,0.39693,0.65835,0.54115,2.73735,0.08454,0.97933,0.42824,0.61667,0.56889,2.69659,0.08525,0.976,0.42373,0.608,0.56779,2.69591,0.0855,0.93572,0.45664,0.59854,0.58515,2.65535,0.08751,0.88804,0.48052,0.58336,0.59382,2.69942,0.08866,0.89966,0.4917,0.57391,0.61146,2.68179,0.09288
655,1.14039,0.36919,0.71416,0.5177,2.68887,0.0876,1.0865,0.39696,0.71372,0.54112,2.7093,0.08454,1.01164,0.42833,0.71012,0.56885,2.68825,0.08526,1.02681,0.42382,0.70281,0.56777,2.70473,0.0855,0.97595,0.45674,0.7009,0.58511,2.69139,0.08751,0.94321,0.48061,0.70085,0.59376,2.7089,0.08866,0.91608,0.49181,0.70469,0.61139,2.6893,0.09288
656,1.11492,0.36922,0.71222,0.51768,2.69386,0.0876,1.06092,0.39701,0.70822,0.5411,2.70591,0.08454,1.01841,0.42839,0.66895,0.56889,2.69851,0.08526,1.01871,0.42387,0.6711,0.56781,2.69233,0.0855,0.97188,0.4568,0.66131,0.58516,2.67469,0.08752,0.9325,0.48069,0.65152,0.59381,2.67117,0.08867,0.93073,0.49189,0.63607,0.61143,2.67199,0.09289
657,1.11998,0.36924,0.7015,0.51772,2.70152,0.08761,1.07082,0.39706,0.66686,0.5412,2.72752,0.08455,1.0474,0.42845,0.63029,0.56902,2.7275,0.08525,1.04313,0.42393,0.6322,0.56793,2.71927,0.0855,0.98804,0.45687,0.62185,0.58527,2.7091,0.08753,0.95669,0.48076,0.62726,0.5939,2.70603,0.08867,0.97914,0.49193,0.62193,0.6115,2.70898,0.09289
658,1.10084,0.36927,0.71056,0.51772,2.67847,0.08762,1.03097,0.39715,0.70175,0.5412,2.70954,0.08455,1.00887,0.42852,0.67866,0.56904,2.69869,0.08525,1.009,0.424,0.69038,0.56793,2.68347,0.0855,0.96523,0.45697,0.68174,0.58527,2.6826,0.08754,0.93676,0.48085,0.68117,0.59391,2.69276,0.08868,0.93598,0.492,0.6538,0.61151,2.70314,0.09288
659,1.1007,0.36932,0.70784,0.51772,2.69034,0.08763,1.04119,0.39723,0.69135,0.54122,2.71309,0.08455,1.00103,0.4286,0.66913,0.56907,2.67264,0.08527,1.00052,0.42408,0.67553,0.56795,2.69133,0.08551,0.96613,0.45705,0.67651,0.58525,2.64517,0.08756,0.9563,0.48089,0.65953,0.59392,2.698,0.08868,0.9368,0.49204,0.66081,0.61149,2.72442,0.09287
660,1.09731,0.36936,0.69803,0.51776,2.69032,0.08762,1.03924,0.39729,0.66108,0.54132,2.70809,0.08456,0.98417,0.42868,0.62526,0.5692,2.70583,0.08527,1.00121,0.42415,0.61924,0.56807,2.70356,0.08551,0.94292,0.45713,0.59768,0.58538,2.69315,0.08757,0.91838,0.48097,0.56916,0.5941,2.70575,0.08868,0.91157,0.49209,0.56126,0.61163,2.69584,0.09288
661,1.14562,0.36934,0.70066,0.5178,2.68683,0.08762,1.115,0.3973,0.67172,0.54141,2.7139,0.08456,1.08749,0.42869,0.63016,0.56933,2.69009,0.08527,1.07304,0.42419,0.63307,0.5682,2.70033,0.08552,1.04053,0.45716,0.6226,0.58549,2.69002,0.08757,1.06731,0.48097,0.6141,0.59421,2.70148,0.08868,1.05371,0.49209,0.60211,0.61173,2.68518,0.0929
662,1.11628,0.36935,0.70562,0.51782,2.68946,0.08762,1.04932,0.39736,0.67311,0.54147,2.69636,0.08457,0.98728,0.42877,0.64872,0.5694,2.69619,0.08528,0.99685,0.42427,0.64896,0.56828,2.67749,0.08553,0.93028,0.45728,0.63752,0.58557,2.66425,0.08759,0.89285,0.48107,0.64449,0.59427,2.70181,0.08869,0.8815,0.4922,0.63989,0.61177,2.66457,0.09293
663,1.12874,0.36935,0.70151,0.51785,2.7049,0.08761,1.07909,0.39741,0.66209,0.54158,2.73915,0.08456,1.01079,0.42886,0.62443,0.56953,2.70156,0.08528,1.01132,0.42437,0.60998,0.56844,2.67701,0.08554,0.95754,0.45739,0.60239,0.58571,2.68035,0.08759,0.96202,0.48117,0.58666,0.59442,2.68473,0.0887,0.95084,0.49227,0.58032,0.61191,2.62752,0.09296
664,1.1156,0.36936,0.70526,0.51786,2.68622,0.08762,1.07125,0.39744,0.68324,0.54162,2.71867,0.08456,1.02702,0.42892,0.66496,0.56957,2.67277,0.08529,1.02508,0.42442,0.66221,0.56849,2.68086,0.08555,0.97626,0.45744,0.63326,0.58578,2.68005,0.08759,0.96348,0.48119,0.64084,0.59447,2.70107,0.0887,0.95989,0.4923,0.61829,0.61198,2.65813,0.09298
665,1.12928,0.36934,0.71011,0.51786,2.68018,0.08763,1.05887,0.3975,0.69786,0.54162,2.69736,0.08457,1.0026,0.42901,0.67226,0.56961,2.67127,0.0853,1.01845,0.42449,0.67954,0.56852,2.6962,0.08555,0.95744,0.45753,0.66156,0.58583,2.70531,0.08759,0.92679,0.4813,0.66051,0.5945,2.66958,0.08871,0.89263,0.49243,0.62987,0.61204,2.69479,0.09298
666,1.11784,0.36935,0.70143,0.51788,2.66433,0.08765,1.07367,0.39752,0.67692,0.54168,2.6942,0.08457,1.00025,0.42909,0.64369,0.56969,2.63934,0.08532,1.02217,0.42454,0.65197,0.56858,2.65619,0.08557,0.94011,0.45764,0.62996,0.58592,2.65183,0.0876,0.90531,0.4814,0.60819,0.59461,2.66134,0.08872,0.88647,0.49254,0.60568,0.61212,2.63993,0.093
667,1.1271,0.36935,0.705,0.51791,2.67918,0.08764,1.09638,0.39754,0.6768,0.54176,2.72336,0.08457,1.05413,0.42913,0.64836,0.56979,2.67994,0.08532,1.0497,0.42459,0.64036,0.5687,2.68591,0.08557,0.98009,0.45771,0.6436,0.586,2.68525,0.08761,1.0048,0.48143,0.63301,0.59471,2.70503,0.08872,0.98607,0.49255,0.64893,0.61216,2.6862,0.09301
668,1.12683,0.36935,0.70641,0.51791,2.67881,0.08765,1.06723,0.39758,0.7032,0.54176,2.72123,0.08457,1.00358,0.42921,0.69333,0.5698,2.69021,0.08532,1.01154,0.42466,0.69728,0.56869,2.68754,0.08558,0.94737,0.45779,0.68502,0.58601,2.66492,0.08763,0.92923,0.48149,0.6943,0.59468,2.6679,0.08873,0.91244,0.49261,0.68191,0.61213,2.69658,0.09302
669,1.08655,0.3694,0.70484,0.51793,2.68438,0.08766,1.03273,0.39766,0.68213,0.54181,2.69783,0.08457,0.99057,0.42928,0.6437,0.56989,2.67531,0.08533,0.98718,0.42474,0.65625,0.56877,2.67693,0.08558,0.94143,0.45787,0.6284,0.58609,2.67886,0.08764,0.9289,0.48156,0.63214,0.59476,2.65545,0.08875,0.92072,0.49267,0.60654,0.61222,2.62786,0.09305
670,1.13619,0.36939,0.70759,0.51794,2.68485,0.08766,1.05811,0.39771,0.68778,0.54185,2.71432,0.08458,1.00923,0.42935,0.65953,0.56994,2.69681,0.08532,0.99707,0.42483,0.67181,0.5688,2.70912,0.08558,0.95312,0.45796,0.63462,0.58616,2.64691,0.08766,0.96517,0.48161,0.62416,0.59484,2.65096,0.08877,0.9753,0.49273,0.59899,0.61231,2.62196,0.09308
671,1.10654,0.36942,0.71157,0.51792,2.67907,0.08766,1.05583,0.39775,0.69854,0.54186,2.70969,0.08458,1.01359,0.4294,0.68374,0.56997,2.69541,0.08532,1.00071,0.42489,0.67368,0.56883,2.69221,0.08559,0.93829,0.45806,0.67823,0.58617,2.68811,0.08766,0.91964,0.4817,0.66517,0.59486,2.6631,0.08879,0.93659,0.49279,0.68068,0.6123,2.63128,0.0931
